STANDARD Sound Level Meter DATA LOGGER SamplingRate:0.5;
07-02-2022,09:09:47, 77.50, dBA
07-02-2022,09:09:47, 77.60, dBA
07-02-2022,09:09:48, 77.40, dBA
07-02-2022,09:09:48, 77.50, dBA
07-02-2022,09:09:49, 77.20, dBA
07-02-2022,09:09:49, 77.50, dBA
07-02-2022,09:09:50, 77.00, dBA
07-02-2022,09:09:50, 77.30, dBA
07-02-2022,09:09:51, 77.30, dBA
07-02-2022,09:09:51, 77.20, dBA
