STANDARD Sound Level Meter DATA LOGGER SamplingRate:0.5;
07-02-2022,09:23:09, 91.30, dBA
07-02-2022,09:23:09, 90.90, dBA
07-02-2022,09:23:10, 91.00, dBA
07-02-2022,09:23:10, 90.90, dBA
07-02-2022,09:23:11, 91.00, dBA
07-02-2022,09:23:11, 91.10, dBA
07-02-2022,09:23:12, 91.10, dBA
07-02-2022,09:23:12, 91.30, dBA
07-02-2022,09:23:13, 91.10, dBA
07-02-2022,09:23:13, 90.90, dBA
